Date,Stars,Helpful Votes,Z_Score_HelpfulVotes,Words,Z_Score_Words,Paragraphs,No.break tags,Percentage_Upper_Case,Percentage_Lower_Case,Avg_len_paragraph_per_review
10/3/2017,5,133,-0.23956396047937836,92,0.7162697222728603,1,0,4,93,443.0
05/6/2017,5,45,0.9282408677507231,141,1.425294170482673,2,2,4,90,356.0
01/15/2017,5,214,2.0960456959808247,298,3.6970663820937046,3,2,2,94,562.0
12/15/2016,5,106,-0.23956396047937836,130,1.266125416802919,1,0,2,93,722.0
05/14/2017,4,24,2.0960456959808247,407,5.2742840321930835,3,4,3,93,736.6666666666666
06/19/2018,4,6,6.767265008901231,583,7.820984091069144,7,12,4,90,476.85714285714283
09/20/2017,5,8,-0.23956396047937836,172,1.8738606581256154,1,0,3,92,955.0
07/12/2016,5,58,-0.23956396047937836,86,0.6294504020839038,1,0,2,94,471.0
05/14/2017,4,6,-0.23956396047937836,98,0.803089042461817,1,0,0,94,546.0
12/23/2016,3,10,-0.23956396047937836,52,0.1374742543464829,1,0,4,90,268.0
07/1/2015,5,7,3.2638505242109264,427,5.563681766156272,4,6,2,93,607.0
11/26/2018,4,1,5.599460180671129,246,2.9446322737894137,6,5,3,92,233.33333333333334
03/28/2017,5,6,-0.23956396047937836,65,0.3255827814225556,1,0,3,93,359.0
01/9/2019,3,1,2.0960456959808247,183,2.0330294118053693,3,4,2,91,323.6666666666667
10/2/2018,4,1,-0.23956396047937836,203,2.322427145768558,1,0,2,94,1155.0
09/13/2017,2,7,-0.23956396047937836,65,0.3255827814225556,1,0,3,89,335.0
05/22/2017,4,2,2.0960456959808247,167,1.8015112246348184,3,4,2,94,306.6666666666667
08/12/2017,5,1,4.431655352441028,168,1.8159811113329778,5,8,2,92,201.8
07/23/2015,5,4,5.599460180671129,376,4.825717544550141,6,10,2,92,370.3333333333333
01/21/2019,5,0,-0.23956396047937836,205,2.3513669191648767,1,0,3,93,1182.0
02/7/2017,5,3,-0.23956396047937836,111,0.9911975695378898,1,0,2,96,594.0
08/24/2017,5,2,-0.23956396047937836,145,1.4831737172753108,1,0,2,95,758.0
05/29/2017,5,2,-0.23956396047937836,157,1.6568123576532239,1,0,3,92,925.0
03/2/2015,5,4,-0.23956396047937836,303,3.7694158155845017,1,0,3,93,1794.0
12/27/2016,5,2,-0.23956396047937836,130,1.266125416802919,1,0,2,96,768.0
07/8/2018,4,1,-0.23956396047937836,148,1.526583377369789,1,0,3,93,829.0
08/2/2018,3,1,-0.23956396047937836,104,0.8899083626507737,1,0,5,92,566.0
10/23/2016,5,3,-0.23956396047937836,102,0.8609685892544547,1,0,2,95,516.0
03/23/2017,5,5,-0.23956396047937836,42,-0.007224612635111495,1,0,2,95,242.0
06/22/2017,5,2,-0.23956396047937836,116,1.0635470030286869,1,0,2,96,602.0
07/21/2016,4,2,4.431655352441028,137,1.367414623690035,5,4,2,93,157.6
08/12/2018,5,0,-0.23956396047937836,153,1.5989328108605863,1,0,2,94,787.0
05/6/2014,5,3,6.767265008901231,556,7.4302971502188395,7,11,2,94,432.14285714285717
03/19/2017,5,3,-0.23956396047937836,75,0.47028164840414993,1,0,2,93,411.0
05/22/2015,5,3,4.431655352441028,159,1.6857521310495427,5,4,2,92,170.0
03/5/2015,5,3,2.0960456959808247,176,1.9317402049182533,3,4,3,92,322.3333333333333
03/18/2019,5,0,-0.23956396047937836,117,1.0780168897268465,1,0,3,94,609.0
05/14/2017,5,3,-0.23956396047937836,72,0.4268719883096716,1,0,3,93,374.0
07/17/2017,5,1,4.431655352441028,116,1.0635470030286869,5,4,7,84,134.0
06/28/2013,4,5,4.431655352441028,349,4.435030603699836,5,8,2,93,392.4
08/12/2017,5,2,-0.23956396047937836,78,0.5136913084986282,1,0,3,92,413.0
12/3/2015,5,2,0.9282408677507231,144,1.4687038305771511,2,1,3,94,399.0
02/9/2018,5,1,-0.23956396047937836,92,0.7162697222728603,1,0,3,93,512.0
08/20/2018,4,0,-0.23956396047937836,98,0.803089042461817,1,0,3,94,548.0
04/21/2017,5,3,-0.23956396047937836,66,0.340052668120715,1,0,1,96,356.0
07/29/2016,3,5,-0.23956396047937836,52,0.1374742543464829,1,0,1,97,269.0
12/25/2015,5,1,-0.23956396047937836,157,1.6568123576532239,1,0,2,95,923.0
01/28/2016,5,1,0.9282408677507231,162,1.7291617911440211,2,1,1,96,422.0
03/29/2016,5,2,-0.23956396047937836,206,2.365836805863036,1,0,2,94,1074.0
10/10/2016,5,4,-0.23956396047937836,88,0.6583901754802226,1,0,3,94,480.0
10/29/2015,5,3,-0.23956396047937836,127,1.2227157567084408,1,0,2,96,630.0
11/4/2017,5,2,-0.23956396047937836,72,0.4268719883096716,1,0,2,95,347.0
08/14/2018,5,0,-0.23956396047937836,98,0.803089042461817,1,0,2,96,525.0
06/8/2018,3,1,-0.23956396047937836,66,0.340052668120715,1,0,3,94,369.0
03/18/2017,5,3,-0.23956396047937836,51,0.12300436764832344,1,0,2,94,263.0
06/13/2014,5,1,3.2638505242109264,256,3.0893311407710082,4,6,4,91,358.5
12/22/2013,4,2,3.2638505242109264,232,2.7420538600151816,4,6,3,91,323.5
03/15/2017,4,2,-0.23956396047937836,83,0.5860407419894255,1,0,2,95,460.0
01/7/2018,5,5,2.0960456959808247,334,4.217982303227444,3,4,3,92,598.3333333333334
09/20/2014,5,0,-0.23956396047937836,231,2.727583973317022,1,0,3,93,1310.0
12/29/2013,5,0,3.2638505242109264,375,4.811247657851982,4,6,2,94,567.5
03/5/2016,5,5,-0.23956396047937836,65,0.3255827814225556,1,0,5,92,317.0
06/16/2013,5,1,3.2638505242109264,234,2.7709936334115004,4,6,2,95,342.0
06/8/2013,5,1,-0.23956396047937836,274,3.349789101337878,1,0,3,93,1564.0
08/7/2016,5,2,-0.23956396047937836,123,1.164836209915803,1,0,3,92,771.0
03/26/2013,5,1,2.0960456959808247,365,4.666548790870387,3,4,2,95,659.6666666666666
01/7/2017,4,1,-0.23956396047937836,115,1.0490771163305275,1,0,3,93,648.0
10/9/2017,3,3,-0.23956396047937836,28,-0.20980302640934362,1,0,2,96,169.0
05/25/2013,5,1,3.2638505242109264,278,3.407668648130516,4,4,4,92,368.75
10/30/2018,5,0,-0.23956396047937836,82,0.5715708552912661,1,0,2,96,408.0
01/3/2014,5,0,3.2638505242109264,240,2.8578129536004573,4,6,2,93,350.0
01/22/2019,5,0,-0.23956396047937836,131,1.2805953035010786,1,0,2,95,740.0
02/17/2018,5,0,-0.23956396047937836,136,1.3529447369918757,1,0,5,90,687.0
11/10/2015,5,0,-0.23956396047937836,146,1.4976436039734702,1,0,2,95,836.0
06/24/2015,5,0,-0.23956396047937836,161,1.7146919044458617,1,0,3,92,924.0
05/25/2014,4,0,3.2638505242109264,209,2.409246465957515,4,3,3,93,297.75
06/8/2018,4,0,0.9282408677507231,125,1.193775983312122,2,1,4,90,324.0
06/11/2018,5,0,-0.23956396047937836,106,0.9188481360470925,1,0,3,92,542.0
05/4/2015,5,1,0.9282408677507231,226,2.655234539826225,2,1,3,93,569.5
