Date,Stars,Helpful Votes,Z_Score_HelpfulVotes,Words,Z_Score_Words,Paragraphs,No.break tags,Percentage_Upper_Case,Percentage_Lower_Case,Avg_len_paragraph_per_review
02/8/2019,1,164,4.936843115071176,267,3.2388448212844105,5,5,3,92,297.6
02/20/2018,5,235,-0.18436343583253342,138,1.3523674026758294,1,0,2,92,745.0
09/25/2017,5,248,3.6565414773452485,477,6.309854572507682,4,6,3,93,663.0
08/19/2016,5,259,3.6565414773452485,120,1.0891379954281206,4,6,3,91,173.5
07/15/2018,5,121,-0.18436343583253342,129,1.220752699051975,1,0,3,95,762.0
10/17/2018,5,79,-0.18436343583253342,205,2.332165751875635,1,0,2,95,1150.0
05/7/2018,1,86,3.6565414773452485,170,1.8203307933384232,4,5,10,84,240.25
03/24/2016,5,512,-0.18436343583253342,227,2.6538905829561683,1,0,3,93,1259.0
02/28/2017,4,341,-0.18436343583253342,52,0.09471579027010893,1,0,4,92,283.0
04/21/2018,5,45,-0.18436343583253342,171,1.8349546492966293,1,0,2,93,930.0
03/12/2018,5,43,3.6565414773452485,187,2.068936344627926,4,6,2,93,268.25
10/13/2015,5,108,1.095938201893394,213,2.4491565995412836,2,2,3,92,637.0
05/6/2018,5,32,-0.18436343583253342,115,1.0160187156370903,1,0,3,92,654.0
11/1/2018,5,28,-0.18436343583253342,121,1.1037618513863265,1,0,2,95,656.0
08/22/2015,5,815,22.861066043234164,2638,37.912007298190964,19,31,5,89,744.2105263157895
01/11/2019,1,24,-0.18436343583253342,39,-0.09539433718656977,1,0,4,86,251.0
08/27/2016,5,65,1.095938201893394,122,1.1183857073445327,2,1,4,90,333.5
04/25/2017,4,33,-0.18436343583253342,154,1.5863490980071264,1,0,4,94,810.0
09/28/2016,5,25,3.6565414773452485,228,2.6685144389143742,4,6,3,93,326.75
07/14/2016,4,28,2.3762398396193216,166,1.761835369505599,3,4,3,90,273.3333333333333
01/23/2018,5,19,-0.18436343583253342,82,0.5334314690162906,1,0,3,91,472.0
01/16/2017,1,78,2.3762398396193216,218,2.5222758793323137,3,2,3,92,360.0
03/30/2018,5,16,-0.18436343583253342,161,1.6887160897145688,1,0,3,93,835.0
04/11/2016,5,44,1.095938201893394,287,3.5313219404485316,2,1,6,89,803.5
08/6/2018,5,16,-0.18436343583253342,126,1.1768811311773568,1,0,1,96,773.0
01/26/2017,1,72,13.898954579152669,564,7.582130040871609,12,22,4,90,263.1666666666667
06/7/2016,5,29,-0.18436343583253342,83,0.5480553249744966,1,0,7,85,444.0
01/17/2017,5,76,-0.18436343583253342,58,0.18245892601934524,1,0,3,94,315.0
11/21/2017,3,15,-0.18436343583253342,93,0.6942938845565572,1,0,2,96,506.0
02/11/2019,1,11,6.217144752797104,256,3.077982405744144,6,8,2,92,287.0
01/15/2018,3,21,6.217144752797104,204,2.317541895917429,6,10,5,87,192.66666666666666
02/17/2016,5,99,-0.18436343583253342,42,-0.051522769311951606,1,0,2,94,221.0
09/17/2015,5,29,1.095938201893394,109,0.928275579887854,2,1,2,95,300.0
05/29/2017,5,15,-0.18436343583253342,153,1.5717252420489203,1,0,4,94,798.0
12/6/2017,5,11,-0.18436343583253342,186,2.05431248866972,1,0,4,90,1000.0
08/25/2016,5,16,-0.18436343583253342,149,1.5132298182160961,1,0,3,93,765.0
05/27/2017,4,33,3.6565414773452485,263,3.1803493974515864,4,6,1,96,385.75
