Date,Stars,Helpful_Votes,Words,Z_Score_Words,Paragraphs,Sentiment_Polarity,No.break tags,Percentage_Upper_Case,Percentage_Lower_Case,Avg_len_paragraph_per_review,Z_Score_Paragraphs,Z_Score_HelpfulVotes
05/27/2018,3,17,304,1.5380338363620982,1,0.14265873015873018,0,2,94,1652.0,-0.3858990469988756,2.0977441320651935
08/25/2018,2,15,133,0.2584006040457483,1,-0.06770833333333334,0,4,92,796.0,-0.3858990469988756,1.8317961957502271
08/31/2015,3,18,44,-0.40760733558089,1,0.2916666666666667,0,1,96,250.0,-0.3858990469988756,2.230718100222677
06/7/2018,4,4,117,0.13866883961848753,1,0.1346153846153846,0,2,95,626.0,-0.3858990469988756,0.36908254601791063
01/24/2014,5,16,165,0.49786413290027,3,0.37333333333333335,2,5,91,300.0,0.4109191380080945,1.9647701639077104
12/17/2017,4,4,86,-0.09331145395933034,1,0.4,0,3,95,478.0,-0.3858990469988756,0.36908254601791063
09/24/2014,3,7,205,0.7971935439684221,1,-0.04907407407407406,0,2,94,1202.0,-0.3858990469988756,0.7680044504903606
02/7/2019,4,1,108,0.07131972212815331,1,0.2625,0,5,92,588.0,-0.3858990469988756,-0.029839358454539243
10/14/2011,2,8,283,1.3808858955513186,5,0.09891098484848486,8,2,92,339.0,1.2077373230150643,0.9009784186478439
10/18/2009,1,18,286,1.40333560138143,6,-0.026486013986013968,10,4,90,273.5,1.6061464155185492,2.230718100222677
04/15/2014,3,2,316,1.627832659682544,1,0.19736111111111107,0,3,93,1615.0,-0.3858990469988756,0.10313460970294405
01/12/2019,5,0,94,-0.03344557174569992,1,0.15505050505050508,0,2,96,486.0,-0.3858990469988756,-0.16281332661202255
01/3/2014,4,2,216,0.8795091320121639,5,0.34504253056884643,4,4,87,257.0,1.2077373230150643,0.10313460970294405
07/17/2010,3,7,493,2.9523653036591164,7,0.0541988512576748,12,4,90,378.28571428571433,2.004555508022034,0.7680044504903606
04/13/2014,5,2,170,0.535280309283789,1,0.2031597222222222,0,4,93,952.0,-0.3858990469988756,0.10313460970294405
07/7/2016,5,2,84,-0.10827792451273792,2,0.4,2,5,90,233.5,0.012510045504609466,0.10313460970294405
01/26/2017,4,1,106,0.0563532515747457,1,0.23666666666666664,0,2,95,557.0,-0.3858990469988756,-0.029839358454539243
10/2/2009,3,5,656,4.172132653761837,8,0.07883514165159733,14,4,91,467.625,2.4029646005255194,0.502056514175394
05/6/2013,3,0,249,1.1264558961433893,4,0.11879849317349316,6,4,92,342.0,0.8093282305115794,-0.16281332661202255
12/2/2018,1,1,80,-0.13821086561955315,1,0.09062499999999996,0,2,95,399.0,-0.3858990469988756,-0.029839358454539243
01/19/2011,5,1,666,4.246965006528876,5,0.12573168661403955,8,3,93,754.0,1.2077373230150643,-0.029839358454539243
08/15/2017,5,2,59,-0.29535880643033297,1,0.1,0,5,94,298.0,-0.3858990469988756,0.10313460970294405
12/6/2009,4,4,360,1.9570950118575112,11,0.08729227761485826,15,4,88,179.0909090909091,3.5981918780359745,0.36908254601791063
11/14/2009,2,4,457,2.68296883369778,4,0.10876190476190477,6,3,87,725.75,0.8093282305115794,0.36908254601791063
11/18/2009,4,4,413,2.3537064815228126,5,0.12110693400167084,8,4,91,485.0,1.2077373230150643,0.36908254601791063
10/14/2009,2,4,387,2.1591423643285137,3,0.23032643032643035,4,3,92,720.3333333333335,0.4109191380080945,0.36908254601791063
06/10/2011,5,1,357,1.9346453060274,16,0.10293148880105404,17,7,81,146.1875,5.590237340553398,-0.029839358454539243
07/20/2012,3,0,244,1.0890397197598702,3,0.02977040816326532,4,4,91,443.0,0.4109191380080945,-0.16281332661202255
12/30/2009,3,1,521,3.161895891406824,8,-0.018489583333333347,10,4,91,352.0,2.4029646005255194,-0.029839358454539243
01/24/2019,5,0,81,-0.13072763034284934,1,0.09619047619047624,0,4,93,436.0,-0.3858990469988756,-0.16281332661202255
12/5/2009,4,1,459,2.6979353042511875,5,0.2636783284742468,4,3,92,525.0,1.2077373230150643,-0.029839358454539243
10/20/2011,3,2,234,1.0142073669928322,1,0.07745098039215688,0,3,93,1238.0,-0.3858990469988756,0.10313460970294405
10/12/2009,4,1,606,3.7979708899266464,10,0.03323646675651392,18,2,91,336.7,3.1997827855324887,-0.029839358454539243
11/24/2009,4,1,382,2.121726187944996,4,0.2709619341563785,6,2,93,586.25,0.8093282305115794,-0.029839358454539243
03/23/2018,5,0,79,-0.14569410089625695,1,0.35,0,3,93,432.0,-0.3858990469988756,-0.16281332661202255
11/16/2009,3,1,410,2.3312567756927014,1,0.1369076797385621,0,4,89,2253.0,-0.3858990469988756,-0.029839358454539243
10/10/2009,2,1,630,3.977568536567538,5,0.006199619346171072,8,3,94,739.4,1.2077373230150643,-0.029839358454539243
11/5/2009,2,2,428,2.46595501067337,4,-0.005629251700680261,6,4,91,588.75,0.8093282305115794,0.10313460970294405
04/8/2010,4,0,422,2.421055599013147,7,0.08896604938271603,12,4,91,349.57142857142856,2.004555508022034,-0.16281332661202255
09/24/2009,3,3,282,1.3734026602746148,4,0.020987654320987655,6,5,91,379.25,0.8093282305115794,0.23610857786042735
06/17/2010,3,0,477,2.8326335392318565,4,0.3218484848484849,6,3,94,623.75,0.8093282305115794,-0.16281332661202255
03/20/2010,4,0,381,2.114242952668291,5,0.09973958333333333,8,3,93,451.4,1.2077373230150643,-0.16281332661202255
01/10/2010,3,1,310,1.5829332480223213,4,0.17643569844789356,6,4,90,432.5,0.8093282305115794,-0.029839358454539243
10/11/2009,3,2,282,1.3734026602746148,3,0.22183908045977013,2,3,93,538.0,0.4109191380080945,0.10313460970294405
02/2/2019,1,0,59,-0.29535880643033297,1,0.255,0,5,90,337.0,-0.3858990469988756,-0.16281332661202255
09/27/2009,3,4,254,1.1638720725269085,3,0.233,4,2,93,466.0,0.4109191380080945,0.36908254601791063
10/18/2009,2,2,257,1.1863217783570197,4,-0.10554407713498624,6,4,91,352.0,0.8093282305115794,0.10313460970294405
09/6/2018,5,0,65,-0.2504593947701101,1,0.26666666666666666,0,4,90,334.0,-0.3858990469988756,-0.16281332661202255
09/29/2009,3,0,266,1.253670895847354,6,0.1811026936026936,10,3,89,267.6666666666667,1.6061464155185492,-0.16281332661202255
05/21/2010,3,0,271,1.2910870722308732,1,0.10767651888341542,0,3,94,1623.0,-0.3858990469988756,-0.16281332661202255
09/22/2009,3,4,199,0.7522941323081993,6,0.023202614379084968,10,3,89,194.33333333333331,1.6061464155185492,0.36908254601791063
03/18/2017,3,0,86,-0.09331145395933034,3,-0.02685185185185185,4,3,92,163.0,0.4109191380080945,-0.16281332661202255
09/4/2015,2,1,128,0.22098442766222934,1,0.11611111111111112,0,2,95,732.0,-0.3858990469988756,-0.029839358454539243
10/11/2009,2,4,217,0.8869923672888677,1,-0.08999999999999997,0,4,91,1201.0,-0.3858990469988756,0.36908254601791063
07/10/2018,3,0,107,0.0638364868514495,1,-0.03333333333333334,0,4,92,568.0,-0.3858990469988756,-0.16281332661202255
04/2/2015,4,1,117,0.13866883961848753,1,0.2372395833333333,0,3,95,671.0,-0.3858990469988756,-0.029839358454539243
02/26/2010,3,1,238,1.0441403080996474,7,0.08362424242424242,12,2,88,191.14285714285717,2.004555508022034,-0.029839358454539243
10/26/2016,3,1,112,0.10125266323496852,1,0.2989583333333333,0,5,91,643.0,-0.3858990469988756,-0.029839358454539243
11/14/2009,2,4,189,0.6774617795411613,4,-0.08768115942028984,6,2,92,256.0,0.8093282305115794,0.36908254601791063
06/10/2010,4,1,202,0.7747438381383107,1,0.07475895316804408,0,5,89,1176.0,-0.3858990469988756,-0.029839358454539243
12/10/2009,3,1,234,1.0142073669928322,1,0.14129629629629628,0,4,91,1179.0,-0.3858990469988756,-0.029839358454539243
01/15/2010,3,1,218,0.8944756025655715,3,0.11281179138321995,4,4,91,380.33333333333326,0.4109191380080945,-0.029839358454539243
08/21/2018,2,1,62,-0.27290910060022155,1,0.0590909090909091,0,5,92,292.0,-0.3858990469988756,-0.029839358454539243
08/21/2018,5,0,68,-0.2280096889399988,1,0.2741666666666666,0,2,96,357.0,-0.3858990469988756,-0.16281332661202255
12/22/2009,3,1,190,0.6849450148178651,2,0.12223551302498672,2,3,91,573.0,0.012510045504609466,-0.029839358454539243
09/28/2009,2,2,286,1.40333560138143,3,0.051936026936026926,4,3,92,535.0,0.4109191380080945,0.10313460970294405
09/19/2009,3,3,193,0.7073947206479765,2,0.03165071770334928,1,3,92,531.0,0.012510045504609466,0.23610857786042735
02/8/2010,3,3,188,0.6699785442644575,1,0.16075102880658435,0,4,92,1033.0,-0.3858990469988756,0.23610857786042735
10/27/2009,2,2,198,0.7448108970314955,4,0.05511111111111112,6,3,92,283.75,0.8093282305115794,0.10313460970294405
09/29/2009,3,0,236,1.0291738375462398,4,0.2763636363636363,6,4,91,341.25,0.8093282305115794,-0.16281332661202255
12/2/2017,3,0,65,-0.2504593947701101,1,0.11904761904761907,0,6,91,361.0,-0.3858990469988756,-0.16281332661202255
05/21/2010,2,1,223,0.9318917789490904,1,-0.06142241379310345,0,2,96,1288.0,-0.3858990469988756,-0.029839358454539243
